QueryId,DocumentId
651,NYT19990223.0269
651,NYT19990223.0398
651,NYT20000412.0389
651,NYT20000101.0259
651,NYT19980905.0109
651,NYT19981102.0116
651,NYT19980604.0382
651,NYT19980608.0045
651,APW19990409.0065
651,APW19990831.0205
651,APW19990831.0207
651,APW19980602.1417
651,APW19980602.1651
651,APW19980928.1281
651,APW19981224.0289
651,APW19981224.0335
651,APW19981224.0452
651,APW19981224.0497
651,APW19980625.0262
651,APW19981221.1292
651,APW19980607.0609
651,APW19980615.1194
651,APW19980818.0306
651,APW19981222.0210
651,APW19981222.0346
651,APW19981018.0551
651,APW19981110.0554
651,APW19981110.0706
651,APW19980619.0327
651,APW19980716.1131
651,APW19980709.1036
651,APW19980709.1059
651,APW19980701.0905
651,APW19980701.0970
651,APW19980701.0974
651,APW19980701.0985
651,APW19980904.0246
651,APW19980904.0266
651,APW19980904.0435
651,APW19980904.0511
651,APW19980904.0673
651,APW19980904.0722
651,APW19980904.0932
651,APW19980904.1150
651,XIE19970710.0206
651,XIE19970331.0154
651,XIE19970910.0178
651,XIE19970123.0091
651,XIE19971202.0244
651,XIE19960809.0277
651,XIE19960505.0089
651,XIE19960110.0242
651,XIE19960529.0149
651,XIE19960622.0191
651,XIE19990829.0071
651,XIE19990827.0158
651,XIE20000307.0311
651,XIE20000122.0052
651,XIE20000507.0105
651,XIE20000413.0158
651,XIE19980521.0186
651,XIE19980218.0275
651,XIE19980306.0180
651,XIE19981125.0197
651,XIE19981005.0215
651,XIE19980531.0112
651,XIE19980707.0117
651,XIE19980721.0070
651,XIE19980221.0170
651,XIE19980221.0171
651,XIE19980810.0158
651,NYT19990505.0472
651,NYT19990505.0476
651,NYT19990218.0322
651,NYT19990510.0419
651,NYT19990402.0354
651,NYT19990415.0449
651,NYT19990407.0331
658,XIE19961111.0142
658,XIE19960621.0058
658,XIE19980503.0096
658,APW19980908.0025
658,XIE19970813.0002
658,XIE19970105.0016
658,XIE19960614.0099
658,XIE19960403.0241
658,NYT19990902.0069
658,NYT19990902.0096
658,NYT19990508.0151
658,NYT19990508.0152
658,NYT19991222.0082
658,NYT19990209.0279
658,NYT19990209.0321
658,NYT19990520.0216
658,NYT19990218.0138
658,NYT19990126.0176
658,NYT19990126.0177
658,NYT19990126.0484
658,NYT19990819.0088
658,NYT19990819.0095
658,NYT19990819.0123
658,NYT19990819.0146
658,NYT19991018.0185
658,NYT19991018.0187
658,NYT19991018.0216
658,NYT19991018.0315
658,NYT19991018.0400
658,NYT19991018.0401
658,NYT19991018.0477
658,NYT19991018.0478
658,NYT19991029.0213
658,NYT19990522.0165
658,NYT19990916.0471
658,NYT19990623.0031
658,NYT19990814.0260
658,NYT19990201.0206
658,NYT19990210.0103
658,NYT19990311.0146
658,NYT19990802.0203
658,NYT19990802.0204
658,NYT19991025.0315
658,NYT19991025.0437
658,NYT19990506.0119
658,NYT19990908.0098
658,NYT19990121.0547
658,NYT19990121.0548
658,NYT19990617.0013
658,NYT19990617.0141
658,NYT19990114.0191
658,NYT19990428.0100
658,NYT19991115.0152
658,NYT19990406.0382
658,NYT19990516.0021
658,NYT19990429.0037
658,NYT19990707.0138
658,NYT19990401.0124
658,NYT20000611.0021
658,NYT20000411.0183
658,NYT20000226.0147
658,NYT20000716.0030
658,NYT20000530.0035
658,NYT20000530.0037
658,NYT20000530.0038
658,NYT20000720.0269
658,NYT20000124.0002
658,NYT20000124.0306
658,NYT20000124.0519
658,NYT20000126.0202
658,NYT20000126.0206
658,NYT20000126.0235
658,NYT20000126.0252
658,NYT20000410.0098
658,NYT20000906.0111
658,NYT20000806.0061
658,NYT20000806.0063
658,NYT20000502.0294
658,NYT20000502.0295
658,NYT20000125.0248
658,NYT19980702.0127
658,NYT19981022.0124
658,NYT19980906.0161
658,NYT19980803.0076
658,NYT19980814.0293
658,NYT19981102.0122
658,NYT19980619.0301
658,NYT19980709.0278
658,NYT19980709.0452
658,NYT19980811.0267
658,NYT19980811.0268
658,NYT19981105.0394
658,NYT19981019.0235
658,NYT19981019.0241
658,NYT19981019.0244
658,NYT19981019.0247
658,NYT19980624.0320
658,APW19990428.0004
658,APW19990911.0019
658,APW19990911.0114
689,XIE19990203.0314
689,NYT20000418.0357
689,NYT20000713.0353
689,APW19990202.0170
689,APW20000407.0032
689,XIE19970724.0259
689,XIE19970308.0071
689,XIE19970214.0296
689,XIE19991116.0304
689,XIE20000911.0117
689,NYT19990813.0015
689,NYT20000309.0298
689,APW20000609.0008
689,XIE19970902.0014
689,NYT19991109.0213
689,NYT19991013.0227
689,NYT19991105.0280
689,NYT19991009.0012
689,NYT19990404.0188
689,NYT19990604.0338
689,NYT20000717.0494
689,NYT19980901.0283
689,APW19990802.0062
689,APW19990802.0093
689,APW19990303.0211
689,APW19990803.0046
689,APW19991006.0321
689,APW19990729.0254
689,APW19990729.0346
689,APW19990928.0238
689,APW20000315.0160
689,APW19980717.1290
689,XIE19970730.0018
689,XIE19961029.0009
689,XIE19991006.0264
689,XIE19990302.0234
689,XIE19990713.0026
689,XIE19991007.0012
689,XIE20000128.0213
689,XIE19980610.0039
689,XIE19980906.0067
689,NYT19990128.0330
689,NYT19991127.0198
689,NYT19991127.0200
689,NYT19991209.0235
689,NYT19991209.0340
689,NYT19990523.0093
689,NYT19991215.0344
689,NYT19990629.0409
689,NYT19990621.0162
689,NYT19990420.0103
689,NYT19990420.0157
689,NYT19990420.0214
689,NYT19990627.0076
689,NYT19991110.0007
689,NYT19991110.0265
689,NYT19991106.0039
689,NYT19991117.0320
689,NYT19990413.0088
689,NYT19990504.0437
689,NYT19990504.0441
689,NYT19990504.0443
689,NYT19990504.0444
689,NYT19991010.0142
689,NYT19991022.0069
689,NYT19991022.0071
689,NYT19990116.0088
689,NYT19990116.0125
689,NYT19990819.0283
689,NYT19991007.0466
689,NYT19990110.0075
689,NYT19991224.0131
689,NYT19990514.0089
689,NYT19991225.0028
689,NYT19990225.0272
689,NYT19990607.0468
689,NYT19990607.0510
689,NYT19990821.0162
689,NYT19991029.0243
689,NYT19991119.0134
689,NYT19991119.0136
689,NYT19991119.0208
689,NYT19990916.0038
689,NYT19990916.0432
689,NYT19990729.0120
689,NYT19990606.0089
689,NYT19990709.0157
689,NYT19991013.0016
689,NYT19990814.0012
689,NYT19990630.0119
689,NYT19990630.0128
689,NYT19990414.0063
689,NYT19990414.0065
689,NYT19990414.0127
689,NYT19990414.0204
689,NYT19990417.0020
689,NYT19990712.0167
689,NYT19990712.0249
689,NYT19990716.0169
689,NYT19991207.0052
